BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201907,20,1106,201907,20,1106,140268,843561,LAKE MICHIGAN,91,July,Marine Thunderstorm Wind,Z,543,TWO RIVERS TO SHEBOYGAN WI,GRB,20/07/19 11:06,CST-6,20/07/19 11:06,0,0,0,0,0,0,Public,50,EG,2,ENE,MANITOWOC,2,ENE,MANITOWOC,44.09,-87.63,44.09,-87.63,Thunderstorms that caused extensive damage in eastern Wisconsin continued to produce strong winds over the waters of Lake Michigan and Green Bay.,A thunderstorm produced a gust estimated at 50 knots as it moved over the waters of Lake Michigan near Manitowoc.,CSV
201906,28,1013,201906,28,1013,138533,832884,IOWA,19,June,Thunderstorm Wind,C,135,MONROE,DMX,28/06/19 10:13,CST-6,28/06/19 10:13,0,0,0,0,5000,0,Social Media,56,EG,1,E,ALBIA,1,E,ALBIA,41.03,-92.8,41.03,-92.8,"Overnight convection across south-central and southeast Minnesota began to slide southward along a potent MUCAPE gradient over eastern Iowa. While sub-severe initially, the line of storms formed a QLCS structure and eventually strengthened to the point of producing numerous hail and damaging wind reports as it continued to move southward. ||The convective environment included MUCAPE values ranging from 2000-4000 J/kg MUCAP from east to west and 30 to 40 kts of effective bulk shear nearly orthogonal to the line of storms. Effectively, the storms were able to sustain long enough and produce a cold pool that was able to continue to initiate convection throughout the morning and into the afternoon as it moved out of Iowa and into increasingly more unstable environments.",Public reported trees down in Albia.,CSV
201905,29,1754,201905,29,1759,137354,824482,ILLINOIS,17,May,Thunderstorm Wind,C,49,EFFINGHAM,ILX,29/05/19 17:54,CST-6,29/05/19 17:59,0,0,0,0,0,0,Mesonet,52,EG,2,NNW,EFFINGHAM,2,NNW,EFFINGHAM,39.15,-88.55,39.15,-88.55,"Several clusters of thunderstorms developed along a nearly stationary frontal boundary draped across central Illinois during the late afternoon and evening of May 29th.  Four landspout type tornadoes touched down beneath developing cells across portions of Christian and Macon counties.  Other storms produced isolated wind damage and hail as large as quarters.  In addition, numerous cells training over the same locations dropped as much as 2 to 3 inches of rainfall in a short period of time along the I-70 corridor.  As a result, localized flash flooding occurred across portions of Effingham and Clark counties, with the most significant flooding taking place in West Union in Clark County where several feet of water was flowing across town.",Several power poles were snapped or leaning on Rickleman Avenue.,CSV
201908,22,1556,201908,22,1556,142080,853523,VIRGINIA,51,August,Thunderstorm Wind,C,83,HALIFAX,RNK,22/08/19 15:56,EST-5,22/08/19 15:56,0,0,0,0,2000,0,911 Call Center,55,EG,1,S,WOLF TRAP,1,S,WOLF TRAP,36.71,-78.82,36.71,-78.82,A cold front interacted with high instability to produce a broken line of severe thunderstorms that produced damaging winds across the areas east of the Blue Ridge.,Multiple trees were blown down by severe thunderstorm winds on Wolf Trap Road and Nichols Ferry Road.,CSV
201908,18,1650,201908,18,1650,141714,850860,CONNECTICUT,9,August,Thunderstorm Wind,C,15,WINDHAM,BOX,18/08/19 16:50,EST-5,18/08/19 16:50,0,0,0,0,1000,0,Amateur Radio,50,EG,2,NNE,WEST WOODSTOCK,2,NNE,WEST WOODSTOCK,41.9756,-72.0403,41.9756,-72.0403,"Typical summer weather was in place across southern New England with just an isolated shower or two.  However, an approaching short wave trough helped trigger an isolated severe thunderstorm in northeast Connecticut during the early evening.","In Woodstock, a large tree and wires were down near the intersection of Route 197 and Brickyard Road.",CSV
201904,13,2215,201904,13,2220,135883,815464,MISSISSIPPI,28,April,Thunderstorm Wind,C,81,LEE,MEG,13/04/19 22:15,CST-6,13/04/19 22:20,0,0,0,0,1000,0,Social Media,50,EG,1,N,TUPELO,1,N,TUPELO,34.2875,-88.723,34.2896,-88.7156,"A surface wave along a slow moving cold front produced several facets of severe weather, including flooding, damaging winds and tornadoes across northern Mississippi during the evening of April 13th.",A few trees down on Lakeshore Drive in Tupelo.,CSV
201905,26,1703,201905,26,1705,136191,817263,OHIO,39,May,Thunderstorm Wind,C,73,HOCKING,ILN,26/05/19 17:03,EST-5,26/05/19 17:05,0,0,0,0,3000,0,State Official,50,EG,4,NNE,ENTERPRISE,4,NNE,ENTERPRISE,39.63,-82.45,39.63,-82.45,Scattered thunderstorms developed in the afternoon along a remnant frontal boundary that was situated over the Ohio Valley.,Numerous trees were downed.,CSV
201906,22,1340,201906,22,1340,136752,840754,ALABAMA,1,June,Thunderstorm Wind,C,43,CULLMAN,HUN,22/06/19 13:40,CST-6,22/06/19 13:40,0,0,0,0,200,0,Emergency Manager,43,EG,1,NW,PROVIDENCE,1,NW,PROVIDENCE,34.28,-86.83,34.28,-86.83,Place holder...,A tree was knocked down on the road at the 1200 block of CR 1442.,CSV
201909,1,1530,201909,1,1540,142804,857028,ARIZONA,4,September,Thunderstorm Wind,C,7,GILA,FGZ,01/09/19 15:30,MST-7,01/09/19 15:40,0,0,0,0,100000,0,Law Enforcement,59,MG,1,N,PAYSON,4,WSW,(0E4)PAYSON ARPT,34.24,-111.33,34.226,-111.4083,A thunderstorm produced severe winds in Payson.,The Payson ASOS reported a peak wind gust of 68 MPH at 335 PM. The Payson Police reported multiple trees and power poles down in the city.,CSV
201904,18,145,201904,18,145,135807,819740,TEXAS,48,April,Thunderstorm Wind,C,213,HENDERSON,FWD,18/04/19 1:45,CST-6,18/04/19 1:45,0,0,0,0,500000,0,Emergency Manager,60,EG,0,N,CHANDLER,0,N,CHANDLER,32.3,-95.47,32.3,-95.47,Thunderstorms developed during the afternoon and evening hours as an upper level low pressure center and a dryline approached from the west. Storms continued overnight as a cold front swept across the region. Hail was the primary severe weather occurrence in the afternoon and evening; while damaging winds were the primary occurrence overnight.,"Emergency management reported at least one hundred trees blown down, many of which were very large and some of which fell on homes and vehicles.",CSV
201903,14,230,201903,14,230,134545,806158,TEXAS,48,March,Thunderstorm Wind,C,401,RUSK,SHV,14/03/19 2:30,CST-6,14/03/19 2:30,0,0,0,0,0,0,Law Enforcement,61,EG,1,N,HENDERSON,1,N,HENDERSON,32.1616,-94.798,32.1616,-94.798,"A moist and unstable airmass was present during late evening through the early morning hours on March 13th-14th across East Texas, ahead of a cold front and associated vigorous upper level trough which moved into the Plains earlier in the day on the 13th. Strong forcing along the upper trough developed near and just ahead of the cold front, resulting in a line of strong to severe thunderstorms developing along the front across Eastcentral Texas after 1 am on the 14th. These storms produced numerous reports of damaging winds which downed trees and power lines across much of East Texas, as well as several instances of small hail. In the aftermath of these storms, more than 6,000 customers of Oncor, SWEPCO, Upshur Rural Electric, and Wood County Rural Electric were without power.",Trees and power lines were downed in Henderson.,CSV
201908,20,1500,201908,20,1500,140989,847109,INDIANA,18,August,Thunderstorm Wind,C,25,CRAWFORD,LMK,20/08/19 15:00,EST-5,20/08/19 15:00,0,0,0,0,15000,0,911 Call Center,53,EG,2,SW,MARENGO,2,SW,MARENGO,38.3499,-86.3766,38.3458,-86.3716,"On August 20th, southern Indiana and central Kentucky sat in an area of high pressure along with the rest of the southeastern United States. Upper level flow was zonal and stayed north of the area. During the day, temperatures climbed in to the 90s, so when an area of storms broke out in northern Iowa, it was able to bow and expand as it traveled southeast causing severe wind damage and in southern Indiana and central Kentucky. ||On August 22nd, the same air mass was in place when another Mesoscale Convective System (MCS) formed over southern Illinois and began to bow through southern Indiana. This caused tree damage and high winds.",There were power poles/lines and a tree down across the road.,CSV
201908,18,1710,201908,18,1710,140673,847922,OHIO,39,August,Thunderstorm Wind,C,153,SUMMIT,CLE,18/08/19 17:10,EST-5,18/08/19 17:10,0,0,0,0,10000,0,Social Media,52,EG,1,ENE,BRITTAIN,1,ENE,BRITTAIN,41.0528,-81.439,41.0528,-81.439,A northern stream shortwave trough moved across the Great Lakes region. There was a warm and moist flow at the surface with modest mid level deep shear. Several rounds and clusters of thunderstorm developed and moved across northern Ohio with damaging winds.,Numerous trees were blown down and uprooted. There was a picture of a tree on a house.,CSV
201910,21,945,201910,21,955,143583,861604,GULF OF MEXICO,85,October,Marine Thunderstorm Wind,Z,230,CORPUS CHRISTI TO BAFFIN BAY,CRP,21/10/19 9:45,CST-6,21/10/19 9:55,0,0,0,0,0,0,AWOS,40,MG,65,E,PORT ARANSAS,65,E,PORT ARANSAS,27.835,-96.013,27.835,-96.013,Strong thunderstorms formed over the offshore Gulf waters of the Middle Texas coast in advance of a cold front that moved into south Texas during the morning. The storms produced wind gusts between 35 and 45 knots.,Brazos Platform AWOS measured a gust to 40 knots.,CSV
201905,29,1027,201905,29,1029,136037,816349,OHIO,39,May,Thunderstorm Wind,C,145,SCIOTO,ILN,29/05/19 10:27,EST-5,29/05/19 10:29,0,0,0,0,1000,0,Law Enforcement,50,EG,1,SW,PURDY CORNERS,1,SW,PURDY CORNERS,38.8613,-82.8592,38.8613,-82.8592,A remnant overnight convective system redeveloped across the mid Ohio Valley through the mid morning hours.,A tree was downed onto Piketon Road.,CSV
201906,27,2030,201906,27,2030,139744,840977,GULF OF MEXICO,85,June,Marine Thunderstorm Wind,Z,655,COASTAL WATERS FROM OKALOOSA-WALTON COUNTY LINE TO PENSACOLA FL OUT 20 NM,MOB,27/06/19 20:30,CST-6,27/06/19 20:30,0,0,0,0,0,0,Mesonet,34,MG,0,N,NAVARRE BEACH,0,N,NAVARRE BEACH,30.38,-86.86,30.38,-86.86,Strong thunderstorms moved across the marine area and produced high winds.,Measured by Navarre Beach Science Station Weatherstem site.,CSV
201908,18,1355,201908,18,1355,141170,853682,PENNSYLVANIA,42,August,Thunderstorm Wind,C,129,WESTMORELAND,PBZ,18/08/19 13:55,EST-5,18/08/19 13:55,0,0,0,0,5000,0,911 Call Center,50,EG,2,WNW,LOYALHANNA WOODLANDS,2,WNW,LOYALHANNA WOODLANDS,40.46,-79.48,40.46,-79.48,"Another in a series of weak mid-level shortwaves moved across the upper Ohio Valley during the afternoon hours.  The first storms formed near Interstate 80 around noon, with a broken line of convection then forming towards the southwest during the afternoon hours.||Instability and shear levels were sufficient to create an ideal environment for damaging wind gusts.  Many reports of tree and power line damage were received, along with a few instances of structural damage.  A roof was blown off of a house in Roscoe, and several structures were damaged by a storm at Sigel.  Flash flooding was also reported in Mercer County during the early evening, as a result of multiple thunderstorms moving over the area.","County 911 officials reported that multiple trees were blown down in Loyalhanna Township, including on Bortz Road.",CSV
201906,17,1125,201906,17,1125,137244,823770,MISSISSIPPI,28,June,Thunderstorm Wind,C,37,FRANKLIN,JAN,17/06/19 11:25,CST-6,17/06/19 11:25,0,0,0,0,5000,0,Emergency Manager,50,EG,4,NNW,BUDE,4,NNW,BUDE,31.53,-90.87,31.53,-90.87,"A couple of weather disturbances, combined with warm, humid, and unstable air mass, resulted in the development of showers and thunderstorms. Some of these storms produced damaging wind gusts and a tornado.",A couple of trees were blown down north of Meadville.,CSV
201908,6,1455,201908,6,1505,138679,833906,OHIO,39,August,Thunderstorm Wind,C,97,MADISON,ILN,06/08/19 14:55,EST-5,06/08/19 15:05,0,0,0,0,1000,0,Trained Spotter,45,EG,0,N,BURR OAKS HGTS,0,N,BURR OAKS HGTS,39.72,-83.27,39.72,-83.27,"Strong to severe thunderstorms developed ahead of an upper level disturbance, which was dropping southeast into the region.",A tree was knocked down.,CSV
201906,20,1337,201906,20,1337,138509,832762,VERMONT,50,June,Thunderstorm Wind,C,27,WINDSOR,BTV,20/06/19 13:37,EST-5,20/06/19 13:37,0,0,0,0,20000,0,Utility Company,50,EG,0,N,WEST HARTFORD,0,N,WEST HARTFORD,43.72,-72.42,43.72,-72.42,"A slow moving frontal boundary with several waves of low pressure moved across NY and VT during the afternoon of June 20th. Most of the activity was training showers with a few embedded thunderstorms that caused some localized flash flooding. However, a few of the storms produced wet microbursts that caused minor tree damage.",Thunderstorm winds knocked multiple trees and tree limbs onto power lines in West Hartford and Hartford.,CSV
201905,9,2152,201905,9,2152,137256,830467,TEXAS,48,May,Thunderstorm Wind,C,167,GALVESTON,HGX,09/05/19 21:52,CST-6,09/05/19 21:52,0,0,0,0,0,0,Emergency Manager,55,EG,1,SE,LEAGUE CITY,1,SE,LEAGUE CITY,29.49,-95.09,29.49,-95.09,Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms.,There were reports of trees and power lines downed along Highway 96 just west of Highway 3.,CSV
201906,26,1547,201906,26,1547,139376,838896,NEW YORK,36,June,Thunderstorm Wind,C,25,DELAWARE,BGM,26/06/19 15:47,EST-5,26/06/19 15:47,0,0,0,0,10000,0,State Official,50,EG,1,N,FRANKLIN,1,N,FRANKLIN,42.34,-75.17,42.34,-75.17,A trough of low pressure brought showers and thunderstorms to portions of Central New York and the western Catskills during the afternoon and early evening of the 26th. Some of these thunderstorms became severe and produced damaging winds in these areas.,Strong thunderstorm winds brought down trees and wires in the Franklin area.,CSV
201907,6,1540,201907,6,1540,138466,832580,NEW JERSEY,34,July,Thunderstorm Wind,C,19,HUNTERDON,PHI,06/07/19 15:40,EST-5,06/07/19 15:40,0,0,0,0,0,0,Department of Highways,50,EG,1,NNW,LEBANON,1,NNW,LEBANON,40.65,-74.84,40.65,-74.84,"A cold front and a weak upper level disturbance approached the mid-Atlantic on July 6. A hot and humid air mass was in place, with high temperatures well into the 90s. This led to significant instability, and combined with adequate shear and the forcing from the approaching disturbances, scattered strong to severe thunderstorms developed in the area.",Tree downed on I-78 near Exit 20.,CSV
201907,7,1455,201907,7,1455,140055,842622,MISSISSIPPI,28,July,Thunderstorm Wind,C,105,OKTIBBEHA,JAN,07/07/19 14:55,CST-6,07/07/19 14:55,0,0,0,0,3000,0,Public,52,EG,1,SE,STARKVILLE,1,SE,STARKVILLE,33.46,-88.82,33.46,-88.82,An outflow boundary northwest of the area moved across Central Mississippi creating several severe thunderstorms.,A large tree was uprooted in the Starkville area.,CSV
201905,23,509,201905,23,510,137897,828773,OHIO,39,May,Thunderstorm Wind,C,69,HENRY,IWX,23/05/19 5:09,EST-5,23/05/19 5:10,0,0,0,0,0,0,Amateur Radio,55,EG,1,N,NAPOLEON,1,N,NAPOLEON,41.4,-84.13,41.4,-84.13,"A MCS tracked east-northeast from east-central MO/central IL Wednesday evening (May 22) through the IWX CWA early Thursday morning (May 23). Widespread wind gusts of 50-60 mph, with embedded channeled microburst gusts in excess of 70 mph, occurred with associated bowing segments.",Amateur radio operators reported a one foot diameter tree limb was blown down.,CSV
201908,4,1413,201908,4,1413,141854,851512,ARIZONA,4,August,Thunderstorm Wind,C,3,COCHISE,TWC,04/08/19 14:13,MST-7,04/08/19 14:13,0,0,0,0,0,0,ASOS,54,MG,5,WNW,(FHU)FT HUACHUCA AFB,5,WNW,(FHU)FT HUACHUCA AFB,31.6,-110.43,31.6,-110.43,"Scattered thunderstorms formed accross southeast Arizona, producing strong wind gusts and brief heavy downpours. Widespread wind damage occurred in Douglas from one storm.",KALK ASOS station measured a wind gust of 62 mph.,CSV
201901,19,1035,201901,19,1035,133896,802953,MISSISSIPPI,28,January,Thunderstorm Wind,C,73,LAMAR,JAN,19/01/19 10:35,CST-6,19/01/19 10:35,0,0,0,0,2000,0,Law Enforcement,50,EG,3,W,TALOWAH,3,W,TALOWAH,31.07,-89.48,31.07,-89.48,"A low pressure system moving east across the Lower Mississippi River Valley brought a cold front through Mississippi on the morning of January 19th. A line of strong to severe thunderstorms developed along the cold front and produced hail, swaths of damaging wind, and a few tornadoes as it moved east across the state of Mississippi.",A tree was blown down along Little Black Creek Road.,CSV
